# step, gen_loss, dis_loss, train_acc
25100,  7.059057E-01,  1.373695E+00,  9.2188E-01
25200,  7.001588E-01,  1.369374E+00,  9.0625E-01
25300,  7.039387E-01,  1.371017E+00,  9.3750E-01
25400,  7.098785E-01,  1.378866E+00,  9.5312E-01
25500,  6.999546E-01,  1.379606E+00,  9.5312E-01
25600,  6.780493E-01,  1.383206E+00,  9.6875E-01
25700,  7.156942E-01,  1.387168E+00,  9.6875E-01
25800,  7.074811E-01,  1.375098E+00,  9.6875E-01
25900,  7.087168E-01,  1.370885E+00,  9.2188E-01
26000,  6.924886E-01,  1.375733E+00,  9.3750E-01
26100,  7.116122E-01,  1.373987E+00,  9.3750E-01
26200,  6.962180E-01,  1.382847E+00,  9.5312E-01
26300,  7.190472E-01,  1.365423E+00,  9.0625E-01
26400,  7.059242E-01,  1.375797E+00,  9.5312E-01
26500,  6.986161E-01,  1.375980E+00,  9.3750E-01
26600,  7.110256E-01,  1.362715E+00,  8.9062E-01
26700,  7.057495E-01,  1.358855E+00,  8.9062E-01
26800,  6.994183E-01,  1.378158E+00,  9.6875E-01
26900,  6.912278E-01,  1.379980E+00,  9.5312E-01
27000,  6.954488E-01,  1.382167E+00,  9.6875E-01
27100,  6.806117E-01,  1.384557E+00,  9.8438E-01
27200,  7.117187E-01,  1.372109E+00,  9.0625E-01
27300,  7.001066E-01,  1.384870E+00,  1.0000E+00
27400,  7.059919E-01,  1.379539E+00,  9.3750E-01
27500,  7.023692E-01,  1.366210E+00,  9.0625E-01
27600,  6.897774E-01,  1.379906E+00,  9.5312E-01
27700,  7.014015E-01,  1.375713E+00,  9.5312E-01
27800,  6.968827E-01,  1.360945E+00,  9.0625E-01
27900,  7.105234E-01,  1.371537E+00,  9.2188E-01
28000,  6.979428E-01,  1.373511E+00,  9.5312E-01
28100,  6.935986E-01,  1.382378E+00,  9.3750E-01
28200,  6.914519E-01,  1.373509E+00,  9.5312E-01
28300,  6.983625E-01,  1.367804E+00,  9.0625E-01
28400,  6.955413E-01,  1.385295E+00,  9.8438E-01
28500,  6.929567E-01,  1.378198E+00,  9.6875E-01
28600,  7.147374E-01,  1.366842E+00,  9.2188E-01
28700,  7.210103E-01,  1.385867E+00,  9.8438E-01
28800,  6.993017E-01,  1.368412E+00,  9.0625E-01
28900,  7.031507E-01,  1.378336E+00,  9.6875E-01
29000,  7.059873E-01,  1.375045E+00,  9.3750E-01
29100,  6.825026E-01,  1.381561E+00,  9.5312E-01
29200,  6.975157E-01,  1.387369E+00,  9.6875E-01
29300,  7.112103E-01,  1.378366E+00,  9.0625E-01
29400,  6.722049E-01,  1.388149E+00,  1.0000E+00
29500,  6.998094E-01,  1.379305E+00,  9.5312E-01
29600,  7.052784E-01,  1.383180E+00,  9.8438E-01
29700,  6.986511E-01,  1.375364E+00,  9.5312E-01
29800,  6.942726E-01,  1.381286E+00,  9.5312E-01
29900,  6.940218E-01,  1.363884E+00,  9.2188E-01
30000,  6.873672E-01,  1.382648E+00,  9.6875E-01
30100,  7.218256E-01,  1.373322E+00,  9.6875E-01
30200,  7.066069E-01,  1.358759E+00,  8.7500E-01
30300,  6.880895E-01,  1.386835E+00,  9.8438E-01
