# step, gen_loss, dis_loss, train_acc
39600,  9.643056E+00, -4.372771E-04,  9.0625E-01
39700, -3.991625E+00, -2.037037E-02,  8.5938E-01
39800,  8.252050E+00, -8.773770E-03,  8.5938E-01
39900,  2.774069E+00, -1.102579E-02,  9.3750E-01
40000, -2.634267E+01,  4.375055E-03,  9.3750E-01
40100,  3.086445E+00,  7.413361E-04,  1.0000E+00
40200, -1.076049E+01,  2.983070E-03,  9.8438E-01
40300, -1.263184E+01,  4.586994E-03,  9.3750E-01
40400,  2.924139E+01, -1.402027E-03,  9.0625E-01
40500,  2.872571E+01, -7.291615E-04,  9.3750E-01
40600,  2.462231E+00,  1.968159E-03,  9.8438E-01
40700, -1.751167E+01, -5.135659E-03,  9.5312E-01
40800, -5.021104E+00, -8.521629E-03,  8.9062E-01
40900, -2.149976E+01, -4.616416E-03,  9.3750E-01
41000,  7.071475E+00, -3.267658E-03,  8.9062E-01
41100,  1.765530E+01, -8.477920E-03,  9.5312E-01
41200,  2.841942E+01,  2.782445E-04,  9.3750E-01
41300, -1.299310E+01, -1.696374E-02,  9.0625E-01
41400,  1.576598E+01,  4.326313E-03,  9.3750E-01
41500,  2.132958E+00, -2.598139E-03,  9.8438E-01
41600, -1.969547E+01, -7.606555E-03,  8.7500E-01
41700, -1.628592E+01, -6.472586E-03,  9.5312E-01
41800,  9.873906E+00,  1.086827E-03,  8.9062E-01
41900, -2.920432E+00,  1.055876E-03,  9.2188E-01
42000, -2.818793E+01, -2.923314E-03,  9.6875E-01
42100,  2.990351E+01, -4.074728E-03,  9.0625E-01
42200,  1.782948E+00, -6.080901E-03,  8.5938E-01
42300, -2.088258E+01, -3.602881E-03,  9.2188E-01
42400,  1.502265E+01,  3.569913E-03,  9.3750E-01
42500,  7.823461E+00, -1.411110E-02,  9.0625E-01
42600,  2.685695E+01, -1.868196E-03,  9.5312E-01
42700,  9.817229E+00, -1.073918E-02,  8.9062E-01
42800, -3.516793E+00, -4.442851E-04,  9.6875E-01
42900, -2.767669E+01,  1.139818E-03,  9.0625E-01
43000,  2.482950E+01, -2.085093E-03,  9.3750E-01
43100,  1.946910E+01, -1.695399E-03,  9.3750E-01
43200,  3.069664E+01, -3.383430E-04,  9.6875E-01
43300,  1.108352E+01,  1.180547E-03,  9.5312E-01
43400,  5.327319E+00,  1.635747E-03,  9.8438E-01
43500,  1.806112E+01, -7.524752E-03,  9.5312E-01
43600,  5.413640E+00, -1.037124E-03,  9.5312E-01
43700,  6.142292E+01, -1.107907E-03,  9.6875E-01
43800,  3.513680E+01, -1.099781E-02,  8.9062E-01
43900,  1.502194E+01, -1.309281E-02,  9.2188E-01
44000, -7.768783E+00, -2.062946E-03,  9.5312E-01
44100, -3.289114E+00,  2.618719E-03,  9.5312E-01
44200,  1.803985E+00,  1.832210E-03,  8.9062E-01
44300,  1.161944E+01, -1.006252E-03,  9.0625E-01
44400,  1.763339E+01, -8.169779E-03,  9.0625E-01
44500, -1.071857E+00,  1.725432E-03,  1.0000E+00
44600, -1.428169E+01, -2.409803E-03,  9.5312E-01
44700,  2.694859E+01, -1.075202E-02,  9.2188E-01
44800,  4.616712E+00,  3.620640E-03,  9.2188E-01
44900,  1.397975E+01,  3.631994E-03,  9.0625E-01
45000, -1.784068E+01, -1.515301E-04,  9.5312E-01
45100,  1.405783E+01, -5.850362E-03,  9.5312E-01
45200,  1.394025E+01, -3.592564E-03,  9.8438E-01
45300, -2.313029E+01, -4.977060E-03,  9.3750E-01
45400, -8.731619E+00, -2.474703E-03,  9.6875E-01
45500,  2.735060E+01, -1.435035E-03,  9.3750E-01
45600, -1.779111E+01, -3.222656E-03,  9.6875E-01
45700,  3.661391E+01, -1.541168E-02,  9.0625E-01
45800,  6.302238E-02, -3.877357E-03,  9.0625E-01
45900, -1.846923E+01, -1.819362E-02,  8.9062E-01
46000,  3.691903E+00, -1.126946E-02,  9.0625E-01
46100,  9.916360E+00,  1.077823E-02,  9.5312E-01
46200,  3.184387E+01, -1.273571E-03,  9.8438E-01
46300, -4.751741E+01,  9.200098E-04,  9.3750E-01
46400,  2.394203E+01, -7.679089E-03,  9.3750E-01
