# step, gen_loss, dis_loss, train_acc
26900,  7.478555E+00, -4.429618E-03,  9.6875E-01
27000,  3.205551E+00, -4.534681E-02,  8.7500E-01
27100,  8.551516E+00,  2.503640E-03,  9.6875E-01
27200,  7.276307E+00, -3.501277E-02,  9.0625E-01
27300,  2.655141E+00, -1.375352E-02,  8.9062E-01
27400, -4.522631E+00, -2.308757E-02,  8.7500E-01
27500,  8.899679E+00, -2.238167E-02,  8.9062E-01
27600,  4.226709E+00, -3.635713E-03,  9.5312E-01
27700,  3.864048E+00,  6.291395E-03,  9.3750E-01
27800,  1.879676E-01, -2.318858E-02,  9.2188E-01
27900, -1.740443E-01, -1.827720E-02,  8.5938E-01
28000, -2.178082E+00, -7.493353E-03,  9.5312E-01
28100,  3.671093E+00,  1.921153E-03,  9.2188E-01
28200, -7.919518E+00, -2.036251E-02,  8.5938E-01
28300, -1.793923E+00, -2.192800E-02,  9.2188E-01
28400,  5.352715E+00, -9.426165E-03,  9.3750E-01
28500, -4.009929E-01,  1.263177E-02,  9.0625E-01
28600,  3.942242E+00, -1.340727E-02,  8.7500E-01
28700,  6.968796E+00, -2.108651E-02,  9.3750E-01
28800,  7.056049E+00, -2.493738E-02,  8.9062E-01
28900,  6.317927E+00, -2.955765E-02,  8.5938E-01
29000,  9.041005E+00, -1.905242E-02,  8.9062E-01
29100,  5.197122E+00, -1.491042E-02,  9.2188E-01
29200,  4.343052E+00, -1.064849E-02,  9.3750E-01
29300,  3.704615E+00,  4.676050E-03,  9.5312E-01
29400,  1.119848E+01, -2.654880E-02,  8.7500E-01
29500,  1.250733E+00, -6.920444E-03,  8.7500E-01
29600,  1.677377E+01, -2.630123E-02,  8.5938E-01
29700,  5.552581E+00, -2.809399E-03,  9.3750E-01
29800,  5.697704E+00, -5.507995E-03,  9.6875E-01
29900,  1.356454E+01, -3.668249E-02,  8.5938E-01
30000, -2.581713E+00,  1.532717E-02,  9.5312E-01
30100,  2.841787E+00, -5.115633E-02,  8.1250E-01
30200,  2.793478E+00, -2.218289E-03,  8.7500E-01
30300,  8.681095E+00, -8.921346E-03,  9.6875E-01
30400,  6.902699E+00,  1.354222E-03,  9.5312E-01
30500,  6.218627E+00, -2.761500E-02,  8.2812E-01
30600,  7.887257E+00, -1.686036E-02,  9.5312E-01
30700,  1.200849E+01, -1.420703E-02,  9.2188E-01
30800, -2.600832E+00,  1.010992E-02,  9.3750E-01
30900,  4.786946E+00, -1.949720E-02,  9.0625E-01
31000,  3.656543E+00, -3.231853E-02,  8.5938E-01
31100,  7.154961E+00, -4.023187E-03,  9.0625E-01
31200,  2.315145E+00, -2.019721E-02,  8.9062E-01
31300,  1.029575E+01, -4.211707E-02,  8.4375E-01
31400,  4.662082E+00, -3.873568E-02,  8.5938E-01
31500,  4.094571E+00, -3.048487E-02,  8.4375E-01
31600,  2.713644E+00, -3.395763E-02,  8.7500E-01
31700,  1.058767E+00, -1.609020E-03,  9.5312E-01
31800,  1.284332E+01, -2.245222E-02,  8.9062E-01
31900,  5.815377E+00, -3.122286E-03,  9.5312E-01
32000,  8.113006E+00, -2.550695E-02,  9.0625E-01
32100,  8.492083E+00, -7.988769E-03,  9.2188E-01
32200,  5.336447E+00, -2.256631E-02,  8.4375E-01
32300,  5.662352E+00, -2.075261E-02,  9.2188E-01
32400,  8.488654E+00, -8.415807E-03,  9.3750E-01
32500,  1.191223E+01, -4.044108E-02,  8.5938E-01
32600,  1.278919E+01, -3.176093E-02,  9.2188E-01
32700,  2.068733E+01, -3.919236E-02,  7.9688E-01
32800,  1.794698E+01, -2.748636E-02,  9.2188E-01
32900,  8.398119E+00, -3.195780E-02,  8.5938E-01
33000,  2.744443E+00, -1.883455E-02,  8.1250E-01
33100,  1.599863E+00, -7.468171E-03,  9.3750E-01
33200,  4.577041E+00, -1.615242E-02,  9.5312E-01
33300,  1.062190E+01, -2.844743E-02,  8.5938E-01
33400,  4.234457E+00, -1.390570E-02,  9.3750E-01
33500,  8.267726E+00,  9.718258E-04,  9.2188E-01
33600,  1.633276E+00, -2.557005E-02,  8.5938E-01
33700,  7.031775E+00, -2.013569E-02,  8.2812E-01
33800,  8.253729E+00, -1.881343E-03,  9.3750E-01
33900, -5.538940E+00, -4.209644E-02,  8.4375E-01
34000,  5.748175E+00, -1.438562E-02,  9.3750E-01
34100, -1.183762E+00, -6.574754E-03,  9.0625E-01
34200,  2.313751E-01, -1.732931E-04,  9.5312E-01
34300,  3.793080E+00, -4.901273E-02,  8.5938E-01
34400, -1.630704E+00, -1.869552E-02,  9.0625E-01
34500,  9.047197E+00, -2.566874E-02,  9.0625E-01
34600,  3.670841E+00, -6.095039E-03,  9.3750E-01
34700, -1.103507E+01, -1.463808E-02,  9.0625E-01
34800, -4.765329E+00, -5.153282E-02,  8.4375E-01
34900, -3.149826E+00, -4.127301E-02,  8.4375E-01
35000,  1.253723E+00, -1.596359E-02,  9.2188E-01
35100,  3.233649E+00, -1.940964E-02,  9.2188E-01
35200, -1.959051E+00, -2.415777E-02,  9.2188E-01
35300, -6.604245E+00, -3.619701E-02,  8.5938E-01
35400,  3.219686E+00, -1.985431E-02,  9.3750E-01
35500,  4.385341E-01, -1.222650E-02,  9.0625E-01
35600, -5.302373E+00, -3.322541E-02,  8.7500E-01
35700, -1.161998E+00, -2.581008E-02,  8.7500E-01
35800,  5.793329E+00, -1.959637E-03,  9.0625E-01
35900,  3.558069E+00,  4.033464E-03,  9.2188E-01
36000, -2.749469E+00, -1.376597E-02,  9.0625E-01
36100,  4.561958E+00, -2.497516E-02,  9.2188E-01
36200,  5.551523E+00,  5.312976E-04,  9.8438E-01
36300,  3.909680E+00, -1.775074E-02,  8.9062E-01
36400,  4.956874E+00, -2.384637E-02,  9.2188E-01
36500, -6.620506E-01, -1.666814E-02,  9.2188E-01
36600,  4.922790E+00, -4.032569E-03,  9.0625E-01
36700,  4.324517E+00, -1.349663E-02,  9.3750E-01
36800, -4.858285E+00, -6.272588E-04,  9.2188E-01
36900,  4.161839E+00, -7.422430E-03,  9.2188E-01
37000,  6.419793E+00, -3.362696E-03,  9.2188E-01
37100,  4.136447E+00, -5.161273E-02,  8.4375E-01
37200,  6.778588E+00, -4.309534E-02,  7.8125E-01
37300,  6.274633E+00, -3.750018E-02,  8.5938E-01
37400,  4.331322E+00, -4.974259E-03,  8.9062E-01
37500,  9.402525E-01, -4.155667E-02,  8.9062E-01
37600,  3.569345E+00, -1.347429E-02,  9.3750E-01
37700,  5.820988E+00, -1.655380E-02,  9.2188E-01
