# step, gen_loss, dis_loss, train_acc
17900, -1.758733E+01,  1.493682E-03,  9.3750E-01
18000, -2.416801E+01,  9.388524E-03,  9.0625E-01
18100, -2.079035E+00, -8.209769E-03,  8.9062E-01
18200, -1.716222E+00, -1.784243E-02,  9.3750E-01
18300, -7.904619E+00, -8.719018E-03,  9.5312E-01
18400,  1.176837E+01, -2.571416E-02,  9.0625E-01
18500,  3.115309E+01, -3.531905E-02,  9.2188E-01
18600,  9.084406E+00, -4.605742E-02,  8.7500E-01
18700, -2.288419E+01, -2.060170E-02,  9.0625E-01
18800, -1.678321E+01, -1.539992E-02,  8.5938E-01
18900, -2.076587E+01, -1.511087E-02,  8.7500E-01
19000, -6.992292E+00,  1.118585E-02,  8.5938E-01
19100, -1.162337E+01, -1.078834E-02,  8.7500E-01
19200, -9.722507E+00, -2.403812E-02,  8.7500E-01
19300, -3.397128E+01,  7.925553E-03,  8.5938E-01
19400, -1.114259E+01, -8.697175E-03,  9.3750E-01
19500, -3.156909E+01, -3.563969E-02,  9.2188E-01
19600, -7.711804E+00, -7.447900E-03,  9.2188E-01
19700, -1.052817E+01, -2.128077E-02,  9.2188E-01
19800, -1.855424E+01, -5.042209E-03,  8.5938E-01
19900,  7.528218E+00, -4.385224E-03,  9.5312E-01
20000, -5.571566E+00, -1.148197E-02,  9.3750E-01
20100, -1.621287E+01, -1.796104E-02,  9.0625E-01
20200, -1.323018E+01, -5.170255E-03,  8.2812E-01
20300,  1.748016E+00, -3.404915E-02,  8.7500E-01
20400, -4.958714E+00, -2.082599E-02,  9.2188E-01
20500, -1.789879E+01,  3.563395E-03,  9.2188E-01
20600, -6.764135E+00, -2.220279E-02,  8.7500E-01
20700, -1.909307E+01, -2.753888E-03,  8.5938E-01
20800,  6.064693E-01, -3.509174E-02,  8.7500E-01
20900,  7.148976E+00, -1.132087E-02,  8.4375E-01
21000, -1.781716E+01, -1.272130E-02,  8.9062E-01
21100, -1.386612E+01, -2.702846E-02,  8.9062E-01
21200, -6.461356E+00,  2.067664E-02,  9.0625E-01
21300,  4.434509E+00, -1.665002E-02,  8.9062E-01
21400, -1.234567E+01, -3.072823E-02,  8.9062E-01
21500,  1.693385E+00,  5.356967E-06,  8.9062E-01
21600,  1.018820E+01, -7.518893E-03,  8.1250E-01
21700, -2.293667E+01, -1.408065E-02,  8.9062E-01
21800,  1.061268E-01, -5.153944E-02,  8.5938E-01
21900,  1.827189E+00,  7.651765E-03,  9.6875E-01
22000, -7.856210E+00, -1.384708E-02,  8.9062E-01
22100, -1.598390E+01, -2.264225E-02,  8.9062E-01
22200, -2.217062E+01, -1.368465E-02,  9.2188E-01
22300,  1.062002E+01, -3.032542E-03,  9.5312E-01
22400, -6.857108E+00, -1.260264E-02,  8.4375E-01
22500, -2.056199E+01,  4.817994E-03,  9.6875E-01
22600, -2.616642E+01, -1.303043E-02,  9.2188E-01
22700, -8.452292E+00, -2.952501E-02,  9.2188E-01
22800, -5.460267E+00, -3.109180E-02,  8.9062E-01
22900, -2.406472E+01, -1.937976E-02,  9.0625E-01
23000, -2.623499E+01,  7.323924E-03,  9.0625E-01
23100, -1.057191E+01, -6.261878E-04,  8.9062E-01
23200, -2.303166E+01, -6.885500E-02,  8.5938E-01
23300, -4.322610E-01, -1.640072E-03,  8.9062E-01
23400, -6.801275E+00,  4.870011E-03,  9.6875E-01
23500, -1.851046E+01, -7.765991E-03,  9.0625E-01
23600, -4.674593E+00,  5.133533E-03,  9.5312E-01
23700, -2.971734E+01, -2.230415E-02,  8.7500E-01
23800, -2.117789E+00,  1.028999E-02,  8.4375E-01
23900, -2.169848E+01, -1.692811E-02,  9.0625E-01
24000, -2.518121E+01, -3.881694E-02,  8.9062E-01
24100, -2.344632E+01,  4.188251E-05,  9.3750E-01
24200, -4.757588E+00, -9.006402E-03,  9.3750E-01
24300, -3.289815E+00, -7.057576E-03,  9.2188E-01
24400,  7.088024E+00,  8.153285E-03,  9.3750E-01
24500, -2.820374E+01, -2.327400E-02,  8.9062E-01
24600, -1.269093E+01,  7.603282E-03,  9.0625E-01
24700, -3.266320E+01, -7.923467E-03,  8.7500E-01
24800, -3.845493E+01, -8.517783E-05,  9.0625E-01
24900, -2.275221E+01, -4.132468E-02,  8.9062E-01
25000, -2.580970E+01, -1.703169E-02,  9.0625E-01
25100, -5.262503E+00,  7.836688E-03,  8.4375E-01
25200, -1.109775E+01, -1.138138E-02,  8.9062E-01
25300, -3.445543E+00,  2.734665E-03,  9.2188E-01
25400, -6.835961E+00, -9.918282E-03,  9.5312E-01
25500,  1.038300E+01, -3.063267E-02,  8.9062E-01
25600, -1.050498E+01,  6.044403E-03,  8.9062E-01
25700, -2.994275E+00, -2.166058E-02,  9.2188E-01
25800, -2.168130E+01, -4.740447E-03,  9.3750E-01
25900,  6.441630E+00, -1.190736E-02,  8.2812E-01
26000,  3.223700E+01, -2.290341E-02,  9.0625E-01
26100, -2.721962E+00, -1.876906E-02,  8.5938E-01
26200,  1.144748E+01, -1.038453E-02,  8.9062E-01
26300, -3.197076E+00, -5.806525E-02,  8.1250E-01
26400, -7.167981E+00, -7.618301E-02,  8.2812E-01
26500, -7.373277E-01, -8.226565E-03,  8.5938E-01
26600, -1.075888E+01, -6.461420E-03,  8.7500E-01
26700, -8.654019E+00,  5.869395E-03,  9.3750E-01
26800, -1.571266E+00,  7.110555E-03,  9.0625E-01
26900, -9.111516E+00, -2.529363E-02,  8.2812E-01
27000, -6.459534E+00, -2.824781E-02,  9.0625E-01
27100, -1.762608E+01, -2.396050E-03,  9.0625E-01
27200, -3.130500E+00, -3.693920E-02,  8.4375E-01
27300,  1.162721E+01, -1.472386E-02,  8.7500E-01
27400, -3.325336E+01, -4.028250E-03,  9.0625E-01
27500, -2.269001E+01, -1.490985E-02,  8.7500E-01
27600, -2.318398E+01, -3.381601E-02,  8.5938E-01
27700, -2.993822E+01,  9.749776E-03,  9.6875E-01
27800, -5.025033E+00, -1.424063E-03,  9.5312E-01
27900, -4.523658E+01, -1.343323E-02,  9.2188E-01
28000, -1.624681E+01, -3.876343E-02,  8.5938E-01
28100, -3.142739E+01, -2.423795E-02,  8.4375E-01
28200, -2.712046E+01, -2.319047E-02,  9.2188E-01
28300, -1.663986E+01,  1.615124E-03,  9.0625E-01
28400, -2.427781E+01, -2.021741E-02,  8.9062E-01
28500, -4.747340E-01, -6.986357E-03,  9.3750E-01
28600, -8.438628E+00, -7.523373E-03,  8.5938E-01
28700, -2.756046E+01, -2.150904E-02,  8.7500E-01
28800, -5.938595E+00, -3.617662E-03,  9.5312E-01
28900, -2.234856E+01, -6.585971E-02,  8.4375E-01
29000, -5.560661E+00, -1.643981E-02,  9.2188E-01
29100, -2.194382E+01, -2.212519E-02,  8.7500E-01
29200, -2.439968E+01, -1.731433E-02,  9.2188E-01
29300, -2.134847E+01, -2.705544E-02,  9.2188E-01
29400, -2.098199E+01, -1.233179E-02,  9.8438E-01
29500, -3.080791E+01,  1.299694E-03,  8.9062E-01
29600, -2.754036E+01, -9.581619E-03,  9.5312E-01
29700, -1.008581E+01, -6.894247E-03,  9.2188E-01
29800, -7.528897E+00, -1.334017E-03,  9.6875E-01
29900,  9.847631E+00, -3.663880E-02,  9.0625E-01
30000, -1.176066E+01, -2.907376E-02,  8.7500E-01
30100, -1.109137E+01,  1.807373E-02,  9.3750E-01
30200, -2.643709E+01, -2.152036E-02,  9.0625E-01
30300,  8.293159E+00, -1.764850E-02,  8.9062E-01
30400, -1.130736E+01, -1.022573E-02,  9.2188E-01
30500, -2.842813E+01,  1.010314E-02,  8.7500E-01
30600, -1.061641E+01, -1.484029E-02,  9.2188E-01
30700, -2.084941E+01, -1.983216E-02,  9.0625E-01
30800, -3.700484E+01, -2.737142E-03,  9.2188E-01
30900,  9.668039E+00, -1.995228E-02,  9.2188E-01
31000,  1.242963E+01, -1.628689E-02,  8.7500E-01
31100,  1.066561E+01, -1.746171E-02,  8.7500E-01
31200, -8.607434E+00, -2.219373E-02,  9.3750E-01
31300, -1.420680E+01, -2.269003E-02,  9.3750E-01
31400, -2.784060E+01, -1.712160E-02,  8.7500E-01
31500, -9.266700E+00, -2.476652E-02,  8.7500E-01
31600, -7.218790E+00, -2.243648E-02,  9.0625E-01
31700, -5.921639E+00, -4.334966E-02,  8.5938E-01
31800,  6.858608E+00, -2.437627E-02,  8.5938E-01
31900, -5.072597E+00, -3.620719E-02,  8.5938E-01
32000, -1.529746E+01, -3.880826E-02,  8.9062E-01
32100, -8.106625E+00, -5.814921E-03,  9.5312E-01
32200,  1.401400E+01, -3.207751E-03,  9.0625E-01
32300, -2.343142E+01, -8.117087E-03,  8.9062E-01
32400, -2.026446E+01, -7.152380E-04,  8.7500E-01
32500, -1.746163E+01,  8.407474E-03,  9.3750E-01
32600, -2.847058E+01, -2.227305E-02,  8.9062E-01
32700,  9.098997E+00, -2.957723E-02,  9.2188E-01
32800, -2.293643E+00, -1.010451E-02,  9.3750E-01
32900,  1.517367E+01,  2.968220E-03,  9.3750E-01
33000, -1.251314E+01, -2.691064E-02,  8.5938E-01
33100, -4.666319E-01, -1.913929E-02,  8.9062E-01
33200,  1.361035E+00, -4.295746E-04,  8.7500E-01
33300, -5.855413E+00, -1.146196E-02,  9.0625E-01
33400,  1.246089E+01,  9.900511E-03,  8.9062E-01
33500, -9.321354E+00, -4.572471E-03,  9.2188E-01
33600,  7.496613E+00, -2.879544E-02,  9.0625E-01
33700,  5.306331E+00, -1.481610E-02,  9.0625E-01
33800, -1.223270E+01, -1.786031E-03,  9.3750E-01
33900,  4.103016E+00, -9.191222E-03,  9.3750E-01
34000, -9.845707E+00, -6.978947E-04,  9.3750E-01
34100, -6.021596E+00, -1.994514E-02,  9.0625E-01
34200,  8.734581E-01, -1.230992E-02,  9.5312E-01
34300, -2.059311E+01, -1.604583E-02,  8.4375E-01
34400, -1.357061E+01, -4.191080E-02,  8.7500E-01
34500, -1.573411E+01,  6.311889E-03,  8.7500E-01
34600, -9.034779E+00, -2.549271E-02,  7.6562E-01
34700, -2.712762E+01, -1.555056E-02,  9.3750E-01
34800, -2.922255E+01,  1.038366E-02,  8.9062E-01
34900, -2.593797E+01, -1.799183E-02,  9.2188E-01
35000,  4.219656E+00, -1.216930E-02,  9.0625E-01
35100, -4.330681E+01, -5.468805E-04,  8.9062E-01
35200, -9.305242E+00, -4.517444E-03,  8.1250E-01
35300, -1.513231E+01, -2.309846E-02,  8.7500E-01
35400, -1.546093E+01, -1.282531E-02,  9.0625E-01
35500, -1.398233E+01,  4.730334E-03,  9.2188E-01
35600, -1.189646E+01, -1.578337E-03,  9.0625E-01
35700,  2.415997E+00, -9.436156E-03,  8.9062E-01
35800,  4.945700E-01, -1.352571E-03,  9.2188E-01
35900, -1.623660E+01,  1.058586E-02,  9.0625E-01
36000,  9.053154E+00, -1.514345E-02,  9.3750E-01
36100,  6.435317E+00, -5.503345E-03,  8.1250E-01
36200,  4.828473E+00,  1.052491E-02,  9.2188E-01
36300,  1.314107E+01, -3.741737E-02,  8.4375E-01
36400,  1.481901E+01, -3.786331E-02,  8.9062E-01
36500, -5.391294E+00, -7.153021E-03,  8.7500E-01
36600, -3.239503E+00, -4.038413E-02,  8.5938E-01
36700,  5.487698E+00,  1.652193E-03,  9.2188E-01
36800,  1.432382E+00,  6.619312E-03,  9.5312E-01
36900, -2.363230E+01,  1.787389E-03,  9.3750E-01
37000, -8.147593E+00, -1.150662E-02,  9.2188E-01
37100, -1.200462E+01, -5.187446E-03,  8.5938E-01
37200, -1.054092E+01, -8.709352E-03,  8.7500E-01
37300, -6.059452E-01,  7.494949E-04,  9.0625E-01
37400,  9.424368E+00, -1.720052E-02,  9.3750E-01
37500, -2.689126E+01, -1.283242E-02,  8.9062E-01
37600, -5.277434E+00, -3.925307E-03,  8.4375E-01
37700, -2.017291E+01, -1.157445E-03,  9.6875E-01
37800, -3.477380E+01,  2.251738E-03,  9.3750E-01
37900, -3.941905E+00, -4.994077E-03,  9.5312E-01
38000,  2.304927E+00, -2.542576E-02,  8.4375E-01
38100,  6.904269E+00,  1.166088E-02,  9.2188E-01
38200,  8.002714E+00, -4.532061E-02,  8.4375E-01
38300, -4.165116E-01, -2.998341E-03,  8.9062E-01
38400, -3.855157E+00,  1.967238E-02,  9.0625E-01
38500, -1.479420E+01, -3.018604E-02,  9.5312E-01
38600, -2.084538E+01, -1.058471E-02,  9.5312E-01
38700,  3.866985E-01, -2.196096E-03,  9.2188E-01
38800,  1.640305E+01, -8.270498E-03,  8.7500E-01
38900,  2.090053E+01, -1.711061E-02,  8.7500E-01
39000,  1.867697E-01, -2.084760E-02,  8.4375E-01
39100, -3.030559E+01, -2.308452E-03,  9.2188E-01
39200, -2.835305E+01, -4.089870E-02,  8.5938E-01
39300, -6.363078E+00, -1.933955E-03,  9.8438E-01
39400, -4.699175E+00, -2.671462E-02,  9.2188E-01
39500, -8.092176E-01, -2.721849E-02,  8.7500E-01
39600, -1.606451E+01, -4.392333E-02,  8.9062E-01
39700, -1.959999E+00, -2.595135E-02,  9.0625E-01
39800,  1.237724E+01, -6.633820E-03,  9.5312E-01
39900, -6.561082E+00, -4.319319E-03,  8.7500E-01
40000,  9.171511E-01,  2.522102E-03,  9.2188E-01
40100, -7.491735E+00, -1.990579E-02,  8.5938E-01
40200,  5.645208E-01, -1.626207E-02,  9.5312E-01
40300, -3.209980E+00, -2.340679E-04,  9.3750E-01
