# step, gen_loss, dis_loss, train_acc
23600,  5.441544E-01,  1.758191E-02,  8.4375E-01
23700,  6.028073E-02,  5.123396E-02,  7.9688E-01
23800,  6.105920E-02,  6.035363E-02,  8.1250E-01
23900,  1.212858E+00,  1.460546E-02,  8.5938E-01
24000,  2.069604E+00,  2.322594E-02,  8.9062E-01
24100,  1.678810E+00,  4.519970E-02,  7.5000E-01
24200,  2.552351E+00,  9.683048E-03,  7.9688E-01
24300,  2.091815E+00,  1.026484E-02,  8.2812E-01
24400,  1.316768E+00,  1.307755E-02,  8.4375E-01
24500,  9.252446E-01,  3.160329E-02,  8.2812E-01
24600,  9.919699E-01,  7.581023E-03,  7.9688E-01
24700,  9.812478E-01,  2.588142E-02,  7.5000E-01
24800,  1.081383E+00,  1.012202E-02,  8.4375E-01
24900,  1.793057E+00,  1.411233E-02,  7.8125E-01
25000,  2.111741E+00,  5.087358E-03,  7.5000E-01
25100,  2.539455E+00,  6.967218E-03,  8.4375E-01
25200,  2.923020E+00, -5.408686E-03,  7.1875E-01
25300,  2.923141E+00, -1.819845E-03,  7.5000E-01
25400,  3.161470E+00,  3.132616E-03,  7.6562E-01
25500,  3.760151E+00,  7.813258E-03,  8.4375E-01
25600,  3.742100E+00,  7.670340E-04,  8.2812E-01
25700,  3.848970E+00, -3.451525E-03,  6.8750E-01
25800,  4.086439E+00,  1.625702E-03,  6.7188E-01
25900,  3.944519E+00, -3.416434E-03,  7.5000E-01
26000,  4.203677E+00,  3.153722E-03,  7.3438E-01
26100,  3.976777E+00,  1.553178E-04,  7.1875E-01
26200,  3.803367E+00, -3.601321E-03,  7.1875E-01
26300,  3.992535E+00,  5.813711E-03,  7.3438E-01
26400,  4.285374E+00,  3.586357E-03,  5.9375E-01
26500,  4.836581E+00,  2.654568E-03,  7.1875E-01
26600,  4.257465E+00,  3.314508E-02,  7.6562E-01
26700,  3.963493E+00, -2.986742E-03,  7.3438E-01
26800,  3.990768E+00,  9.692332E-04,  7.1875E-01
26900,  4.153718E+00,  4.688639E-03,  7.3438E-01
27000,  5.574010E+00, -1.027548E-02,  6.4062E-01
27100,  4.582115E+00,  5.124825E-03,  5.3125E-01
27200,  5.122267E+00, -1.763648E-03,  7.5000E-01
27300,  4.365617E+00,  6.584022E-04,  7.8125E-01
27400,  4.582377E+00,  3.672566E-04,  7.8125E-01
27500,  4.040900E+00,  4.165209E-03,  7.1875E-01
27600,  5.426513E+00, -6.559080E-03,  7.9688E-01
27700,  6.296448E+00, -6.123333E-03,  7.5000E-01
27800,  5.876350E+00,  6.032573E-04,  7.9688E-01
27900,  6.058775E+00, -4.087931E-03,  7.8125E-01
28000,  5.921790E+00,  4.462505E-04,  7.5000E-01
28100,  5.677503E+00,  3.378790E-03,  7.3438E-01
28200,  5.135246E+00,  3.591435E-03,  7.8125E-01
28300,  6.776181E+00, -1.011642E-03,  7.1875E-01
28400,  5.258480E+00, -1.250302E-02,  7.1875E-01
28500,  6.344370E+00,  9.710510E-03,  7.3438E-01
28600,  6.323504E+00, -2.306296E-03,  9.2188E-01
28700,  5.668172E+00, -6.146220E-03,  7.9688E-01
28800,  5.444002E+00,  1.397850E-03,  7.6562E-01
28900,  5.939410E+00,  2.791534E-03,  7.8125E-01
29000,  6.218113E+00, -3.548732E-03,  8.7500E-01
29100,  6.110611E+00, -1.019339E-02,  7.3438E-01
29200,  5.807720E+00, -1.820155E-03,  8.4375E-01
29300,  5.862656E+00, -7.025848E-03,  8.4375E-01
29400,  6.718640E+00, -8.187301E-03,  8.1250E-01
29500,  6.618031E+00, -1.210570E-02,  7.9688E-01
29600,  6.242604E+00, -5.826033E-03,  8.9062E-01
29700,  6.474134E+00,  6.789085E-03,  8.2812E-01
29800,  4.100984E+00, -1.467133E-02,  8.4375E-01
29900,  4.004239E+00,  4.072359E-03,  8.5938E-01
30000,  4.400132E+00,  3.161117E-03,  9.0625E-01
30100,  3.814289E+00, -1.958684E-02,  7.8125E-01
30200,  4.590888E+00, -9.636717E-03,  7.8125E-01
30300,  4.021101E+00, -1.260518E-02,  8.2812E-01
30400,  4.239062E+00, -4.399455E-03,  8.4375E-01
30500,  5.367465E+00, -6.370088E-04,  7.6562E-01
30600,  5.333884E+00, -3.603118E-03,  7.8125E-01
30700,  5.550644E+00, -1.899099E-02,  7.6562E-01
30800,  5.533324E+00,  2.524985E-02,  7.9688E-01
30900,  5.844569E+00, -3.943067E-02,  7.6562E-01
31000,  6.515976E+00, -6.312202E-03,  8.5938E-01
31100,  7.220329E+00, -1.135817E-02,  8.2812E-01
31200,  1.009116E+01, -1.001225E-02,  8.1250E-01
31300,  9.419861E+00, -4.309881E-03,  8.7500E-01
31400,  1.063760E+01,  6.600952E-02,  7.1875E-01
31500,  7.249559E+00,  1.794065E-01,  5.9375E-01
31600,  2.224755E+01,  9.769224E-02,  7.1875E-01
31700,  3.292640E+01, -1.373292E-02,  8.2812E-01
31800,  2.587682E+01, -1.815999E-03,  6.2500E-01
