# step, gen_loss, dis_loss, train_acc
14900,  2.798017E-01, -1.905325E-01,  9.2188E-01
15000,  2.008883E-01, -1.208298E-01,  9.8438E-01
15100,  3.563342E-01, -1.658069E-01,  8.7500E-01
15200,  3.679148E-01, -1.874520E-01,  8.9062E-01
15300,  2.716178E-01, -1.338323E-01,  8.5938E-01
15400,  4.048589E-01, -2.170126E-01,  7.9688E-01
15500,  2.978379E-01, -1.732038E-01,  9.6875E-01
15600,  1.930999E-01, -1.511120E-01,  9.0625E-01
15700,  2.942101E-01, -1.518020E-01,  8.4375E-01
15800,  2.596102E-01, -1.408706E-01,  9.2188E-01
15900,  1.748431E-01, -2.235225E-01,  8.5938E-01
16000,  2.047986E-01, -2.008622E-01,  9.0625E-01
16100,  3.027073E-01, -2.331629E-01,  8.4375E-01
16200,  1.762742E-01, -9.897137E-02,  8.9062E-01
16300,  1.924787E-01, -1.498491E-01,  8.4375E-01
16400,  1.690328E-01, -1.306523E-01,  8.7500E-01
16500,  1.149283E-01, -1.823200E-01,  8.5938E-01
16600,  1.330807E-01, -1.602849E-01,  8.5938E-01
16700,  1.384375E-01, -2.040087E-01,  8.5938E-01
16800,  1.693195E-01, -1.795353E-01,  8.5938E-01
16900,  2.342859E-01, -1.624625E-01,  8.9062E-01
17000,  1.672391E-01, -1.156826E-01,  9.2188E-01
17100,  1.912469E-01, -1.731416E-01,  8.2812E-01
17200,  1.738803E-01, -1.428692E-01,  8.5938E-01
17300,  2.253742E-01, -1.735153E-01,  9.2188E-01
17400,  1.773690E-01, -1.474522E-01,  8.4375E-01
17500,  3.782474E-01, -2.906806E-01,  8.4375E-01
17600,  2.193132E-01, -2.054149E-01,  9.2188E-01
17700,  2.278487E-01, -1.879056E-01,  9.0625E-01
17800,  3.265227E-01, -1.369072E-01,  8.5938E-01
17900,  2.616528E-01, -1.529914E-01,  8.5938E-01
18000,  3.057936E-01, -1.472683E-01,  8.9062E-01
18100,  3.430085E-01, -1.831198E-01,  9.2188E-01
18200,  3.901030E-01, -1.915426E-01,  8.9062E-01
18300,  1.818763E-01, -1.669729E-01,  8.5938E-01
18400,  3.973968E-01, -1.977357E-01,  9.5312E-01
18500,  2.762687E-01, -2.357489E-01,  7.8125E-01
18600,  2.548658E-01, -1.645090E-01,  8.4375E-01
18700,  3.218198E-01, -1.647915E-01,  8.2812E-01
18800,  2.275022E-01, -1.061303E-01,  8.7500E-01
18900,  3.699650E-01, -1.891903E-01,  9.5312E-01
19000,  3.365312E-01, -2.318834E-01,  8.2812E-01
19100,  1.214450E-01, -1.653195E-01,  9.0625E-01
19200,  2.796392E-01, -1.427473E-01,  9.0625E-01
19300,  2.924351E-01, -1.802055E-01,  7.8125E-01
